# Program:featureCounts v2.1.1; Command:"featureCounts" "-F" "GFF" "-t" "CDS" "-g" "ID" "-a" "e745_annot.gff" "-o" "tnseq_master_counts.txt" "alignments/trim_ERR1801006_pass.bam" "alignments/trim_ERR1801007_pass.bam" "alignments/trim_ERR1801008_pass.bam" "alignments/trim_ERR1801009_pass.bam" "alignments/trim_ERR1801010_pass.bam" "alignments/trim_ERR1801011_pass.bam" "alignments/trim_ERR1801012_pass.bam" "alignments/trim_ERR1801013_pass.bam" "alignments/trim_ERR1801014_pass.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/trim_ERR1801006_pass.bam	alignments/trim_ERR1801007_pass.bam	alignments/trim_ERR1801008_pass.bam	alignments/trim_ERR1801009_pass.bam	alignments/trim_ERR1801010_pass.bam	alignments/trim_ERR1801011_pass.bam	alignments/trim_ERR1801012_pass.bam	alignments/trim_ERR1801013_pass.bam	alignments/trim_ERR1801014_pass.bam
IBPFAHIO_01892	tig00000001	1898149	1898712	+	564	0	0	0	0	0	0	0	0	0
IBPFAHIO_01893	tig00000001	1898725	1899009	+	285	0	0	0	0	0	0	0	0	0
IBPFAHIO_01894	tig00000001	1899028	1899720	+	693	0	5	0	0	0	0	1	0	0
IBPFAHIO_01895	tig00000001	1899732	1900277	+	546	0	0	0	108	155	2	179	2	168
IBPFAHIO_01896	tig00000001	1900548	1903826	+	3279	3	15	0	35	0	0	0	0	0
IBPFAHIO_01897	tig00000001	1904367	1906274	-	1908	0	0	0	0	0	0	0	0	0
IBPFAHIO_01898	tig00000001	1906404	1907279	+	876	0	17	0	0	0	94	0	56	0
IBPFAHIO_01899	tig00000001	1907359	1908333	+	975	0	0	0	0	0	0	0	0	0
IBPFAHIO_01900	tig00000001	1908522	1909658	+	1137	0	0	0	0	0	0	0	0	0
IBPFAHIO_01901	tig00000001	1909795	1910139	+	345	0	0	0	0	0	0	0	0	0
IBPFAHIO_01902	tig00000001	1910410	1911696	+	1287	3	28	0	50	0	176	0	215	0
IBPFAHIO_01903	tig00000001	1911834	1912433	-	600	0	0	0	0	0	0	0	0	0
IBPFAHIO_01904	tig00000001	1912837	1913958	+	1122	0	0	0	0	0	0	0	0	0
IBPFAHIO_01905	tig00000001	1914204	1915625	+	1422	0	0	0	0	0	0	0	0	0
IBPFAHIO_01906	tig00000001	1915639	1916757	+	1119	0	0	0	0	0	0	0	0	0
IBPFAHIO_01907	tig00000001	1916817	1918109	-	1293	0	0	0	0	0	0	0	0	0
IBPFAHIO_01908	tig00000001	1918259	1918819	+	561	0	0	0	0	0	0	0	0	0
IBPFAHIO_01909	tig00000001	1918948	1919325	+	378	0	0	0	0	0	0	0	0	0
IBPFAHIO_01910	tig00000001	1919360	1921330	+	1971	0	0	0	0	0	0	0	34	0
IBPFAHIO_01911	tig00000001	1921541	1922488	-	948	0	7	0	29	8	15	0	15	2
IBPFAHIO_01912	tig00000001	1922734	1923198	+	465	0	0	0	0	0	0	0	0	0
IBPFAHIO_01913	tig00000001	1923260	1924303	-	1044	107	0	0	0	0	0	0	0	0
IBPFAHIO_01914	tig00000001	1924680	1925645	-	966	0	0	0	0	0	0	78	0	0
IBPFAHIO_01915	tig00000001	1925879	1926724	+	846	4	0	24	57	0	47	0	0	0
IBPFAHIO_01916	tig00000001	1926915	1928102	+	1188	134	40	0	1	0	38	5	10	5
IBPFAHIO_01917	tig00000001	1928108	1928464	+	357	0	0	0	0	0	0	0	0	0
IBPFAHIO_01918	tig00000001	1928466	1928804	+	339	0	0	0	0	0	0	0	0	0
IBPFAHIO_01919	tig00000001	1929190	1930233	+	1044	0	0	0	0	0	0	0	26	0
IBPFAHIO_01920	tig00000001	1930226	1930912	+	687	0	0	0	0	0	0	0	0	0
IBPFAHIO_01921	tig00000001	1930936	1931784	+	849	0	0	0	0	0	0	0	0	0
IBPFAHIO_01922	tig00000001	1931981	1932754	+	774	0	0	0	0	0	0	0	0	0
IBPFAHIO_01923	tig00000001	1932767	1934053	+	1287	0	0	0	0	0	0	0	0	0
IBPFAHIO_01924	tig00000001	1934050	1935285	+	1236	0	0	0	0	0	0	0	0	0
IBPFAHIO_01925	tig00000001	1935272	1935742	+	471	0	0	0	0	0	0	0	0	0
IBPFAHIO_01926	tig00000001	1935747	1937138	+	1392	0	0	0	0	0	0	0	0	0
IBPFAHIO_01927	tig00000001	1937233	1938375	-	1143	0	0	0	0	0	0	0	0	0
IBPFAHIO_01928	tig00000001	1938414	1939148	-	735	0	0	0	0	0	0	0	0	0
IBPFAHIO_01929	tig00000001	1939380	1939655	+	276	0	0	0	0	0	0	0	0	0
IBPFAHIO_01930	tig00000001	1939753	1941750	+	1998	0	2	0	0	0	1	0	0	0
IBPFAHIO_01931	tig00000001	1941826	1942161	-	336	0	0	0	0	0	0	0	0	0
IBPFAHIO_01932	tig00000001	1942290	1942505	+	216	0	0	0	0	0	0	0	0	0
IBPFAHIO_01933	tig00000001	1942542	1942907	+	366	554	585	648	668	590	481	394	506	317
IBPFAHIO_01934	tig00000001	1942944	1943270	+	327	0	0	0	0	0	0	0	0	0
IBPFAHIO_01935	tig00000001	1943424	1944149	+	726	0	0	0	0	0	0	0	0	0
IBPFAHIO_01936	tig00000001	1944659	1946251	+	1593	0	23	0	13	0	55	0	44	0
IBPFAHIO_01937	tig00000001	1946244	1947488	+	1245	786	1215	805	555	311	580	1139	1051	798
IBPFAHIO_01938	tig00000001	1947502	1948191	+	690	0	0	0	0	0	0	0	0	0
IBPFAHIO_01939	tig00000001	1948218	1950650	+	2433	36	0	0	63	0	0	0	57	47
IBPFAHIO_01940	tig00000001	1951367	1952812	-	1446	0	10	9	0	1	49	0	7	0
IBPFAHIO_01941	tig00000001	1954143	1954808	-	666	0	0	0	0	0	0	0	0	0
IBPFAHIO_01942	tig00000001	1954934	1956970	+	2037	156	9	0	0	0	0	0	57	0
IBPFAHIO_01943	tig00000001	1956974	1957612	+	639	1	23	48	0	0	84	1	0	55
IBPFAHIO_01944	tig00000001	1957640	1958068	+	429	0	11	0	125	172	165	0	0	0
IBPFAHIO_01945	tig00000001	1958525	1959436	+	912	0	0	0	0	0	0	0	0	0
IBPFAHIO_01946	tig00000001	1959653	1960090	+	438	0	0	0	0	0	0	0	0	0
IBPFAHIO_01947	tig00000001	1960185	1961069	+	885	0	0	0	0	0	0	0	0	0
IBPFAHIO_01948	tig00000001	1961293	1964460	+	3168	0	0	7	0	0	77	0	32	2
IBPFAHIO_01949	tig00000001	1964480	1965025	+	546	0	0	0	0	0	0	0	0	0
IBPFAHIO_01950	tig00000001	1965053	1965508	+	456	75	175	309	388	106	144	79	303	437
IBPFAHIO_01951	tig00000001	1965505	1966263	+	759	178	18	46	0	0	0	0	0	0
IBPFAHIO_01952	tig00000001	1966349	1967089	-	741	0	0	0	0	0	0	0	0	0
IBPFAHIO_01953	tig00000001	1967150	1968403	+	1254	0	0	0	0	0	26	0	0	15
IBPFAHIO_01954	tig00000001	1968725	1968952	+	228	0	0	0	0	0	0	0	0	0
IBPFAHIO_01955	tig00000001	1969075	1969401	+	327	0	56	0	0	0	0	0	82	0
IBPFAHIO_01956	tig00000001	1969469	1970182	+	714	0	0	0	0	0	0	0	0	0
IBPFAHIO_01957	tig00000001	1970492	1971343	+	852	0	0	0	2	0	54	128	102	0
IBPFAHIO_01958	tig00000001	1971357	1971506	+	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_01959	tig00000001	1971464	1973329	+	1866	710	130	0	69	186	472	0	185	141
IBPFAHIO_01960	tig00000001	1973414	1974784	+	1371	0	0	0	0	0	0	0	0	0
IBPFAHIO_01961	tig00000001	1974892	1975593	+	702	0	0	0	0	0	0	0	0	0
IBPFAHIO_01962	tig00000001	1975743	1976231	+	489	0	0	0	0	0	0	0	0	0
IBPFAHIO_01963	tig00000001	1976292	1976402	+	111	0	0	0	0	0	0	0	0	0
IBPFAHIO_01964	tig00000001	1977079	1977654	+	576	41	21	0	0	0	42	0	62	85
IBPFAHIO_01965	tig00000001	1977654	1978094	+	441	89	37	0	0	0	111	0	0	18
IBPFAHIO_01966	tig00000001	1978110	1978811	+	702	0	0	0	0	0	0	0	0	0
IBPFAHIO_01967	tig00000001	1979040	1979213	-	174	0	0	0	0	0	0	0	0	0
IBPFAHIO_01968	tig00000001	1979299	1979724	-	426	51	25	0	0	92	1	86	9	1
IBPFAHIO_01969	tig00000001	1980098	1981069	+	972	13	3	0	4	0	6	18	11	1
IBPFAHIO_01970	tig00000001	1981101	1982498	+	1398	0	43	0	0	0	0	0	0	0
IBPFAHIO_01971	tig00000001	1982657	1983280	+	624	0	0	0	0	0	0	0	0	0
IBPFAHIO_01972	tig00000001	1984029	1986122	+	2094	192	1	0	0	0	47	11	0	0
IBPFAHIO_01973	tig00000001	1986282	1987148	+	867	0	0	0	0	0	0	0	0	0
IBPFAHIO_01974	tig00000001	1987170	1987607	-	438	318	100	119	5	0	255	205	1	23
IBPFAHIO_01975	tig00000001	1988296	1990944	+	2649	205	185	424	27	0	145	29	31	109
IBPFAHIO_01976	tig00000001	1991031	1991702	+	672	1	0	0	0	0	0	0	0	0
IBPFAHIO_01977	tig00000001	1991679	1992278	-	600	0	0	0	0	0	0	0	0	0
IBPFAHIO_01978	tig00000001	1992349	1993422	+	1074	116	0	0	0	0	0	0	0	0
IBPFAHIO_01979	tig00000001	1993424	1994104	+	681	0	36	0	116	0	86	183	87	0
IBPFAHIO_01980	tig00000001	1994121	1994960	+	840	0	0	0	0	0	0	0	13	28
IBPFAHIO_01981	tig00000001	1994991	1996214	+	1224	0	0	0	0	0	0	0	0	0
IBPFAHIO_01982	tig00000001	1996617	1998035	+	1419	180	165	168	130	37	68	155	148	85
IBPFAHIO_01983	tig00000001	1998539	1998982	-	444	0	0	0	0	0	0	1	0	0
IBPFAHIO_01984	tig00000001	1999200	2000540	-	1341	0	0	0	0	0	0	0	0	0
IBPFAHIO_01985	tig00000001	2000808	2001704	+	897	0	0	0	102	0	32	0	21	0
IBPFAHIO_01986	tig00000001	2001854	2002795	-	942	0	0	0	0	0	0	0	0	0
IBPFAHIO_01987	tig00000001	2002921	2004042	+	1122	73	24	0	0	0	108	0	120	60
IBPFAHIO_01988	tig00000001	2004300	2005802	+	1503	0	0	0	0	8	21	0	14	0
IBPFAHIO_01989	tig00000001	2005869	2006396	+	528	0	0	0	0	0	0	0	0	0
IBPFAHIO_01990	tig00000001	2006607	2007668	+	1062	0	0	0	0	0	54	0	0	0
IBPFAHIO_01991	tig00000001	2007671	2008567	+	897	0	0	0	0	0	53	0	0	0
IBPFAHIO_01992	tig00000001	2008581	2010563	+	1983	0	0	0	0	0	0	0	0	0
IBPFAHIO_01993	tig00000001	2010628	2011074	-	447	0	0	0	0	0	0	0	0	0
IBPFAHIO_01994	tig00000001	2011285	2012709	+	1425	15	62	36	166	57	397	54	76	0
IBPFAHIO_01995	tig00000001	2012890	2013663	-	774	0	0	0	0	0	0	0	0	0
IBPFAHIO_01996	tig00000001	2013660	2014565	-	906	0	254	31	308	5	42	265	91	235
IBPFAHIO_01997	tig00000001	2014719	2015039	-	321	0	0	0	0	0	0	0	0	0
IBPFAHIO_01998	tig00000001	2015513	2016199	+	687	0	0	0	0	0	0	0	0	0
IBPFAHIO_01999	tig00000001	2016201	2017145	+	945	0	0	0	0	0	53	0	0	0
IBPFAHIO_02000	tig00000001	2017344	2017988	+	645	0	32	0	69	160	0	0	0	60
IBPFAHIO_02001	tig00000001	2018067	2019344	+	1278	117	279	125	85	27	135	163	128	68
IBPFAHIO_02002	tig00000001	2019528	2020277	-	750	0	0	0	0	0	0	0	0	0
IBPFAHIO_02003	tig00000001	2020607	2020987	+	381	0	0	0	0	0	0	0	0	0
IBPFAHIO_02004	tig00000001	2021083	2021592	+	510	0	0	0	0	0	0	0	0	0
IBPFAHIO_02005	tig00000001	2021669	2021848	+	180	0	0	0	0	0	0	0	0	0
IBPFAHIO_02006	tig00000001	2021903	2022466	+	564	0	0	0	0	0	0	0	0	0
IBPFAHIO_02007	tig00000001	2022513	2023028	-	516	0	0	0	0	0	0	0	0	0
IBPFAHIO_02008	tig00000001	2023054	2023923	-	870	63	127	37	249	0	267	0	207	363
IBPFAHIO_02009	tig00000001	2024049	2024729	+	681	0	0	0	0	0	0	0	0	0
IBPFAHIO_02010	tig00000001	2024882	2025862	+	981	0	0	0	0	0	0	0	0	0
IBPFAHIO_02011	tig00000001	2025985	2026458	+	474	0	0	0	0	3	45	0	0	0
IBPFAHIO_02012	tig00000001	2026451	2026975	+	525	56	32	0	0	0	37	5	32	100
IBPFAHIO_02013	tig00000001	2027465	2027998	-	534	0	0	0	0	0	0	0	0	0
IBPFAHIO_02014	tig00000001	2028862	2029614	-	753	0	0	0	0	0	0	0	0	0
IBPFAHIO_02015	tig00000001	2029727	2030647	+	921	6	28	0	0	0	34	0	0	0
IBPFAHIO_02016	tig00000001	2030720	2031655	+	936	20	0	0	0	0	38	0	0	0
IBPFAHIO_02017	tig00000001	2031953	2033431	+	1479	0	0	0	0	0	0	0	0	0
IBPFAHIO_02018	tig00000001	2033708	2035768	+	2061	51	212	53	16	4	275	397	88	102
IBPFAHIO_02019	tig00000001	2035851	2036420	+	570	0	0	0	0	0	0	0	0	0
IBPFAHIO_02020	tig00000001	2036595	2037401	-	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_02021	tig00000001	2037539	2039053	+	1515	164	173	149	50	80	44	344	120	36
IBPFAHIO_02022	tig00000001	2039456	2040439	-	984	0	0	0	0	0	0	0	0	0
IBPFAHIO_02023	tig00000001	2040444	2041091	-	648	0	0	0	0	0	0	0	0	0
IBPFAHIO_02024	tig00000001	2041176	2041808	-	633	0	0	0	0	0	0	0	0	0
IBPFAHIO_02025	tig00000001	2041824	2042375	-	552	0	0	0	0	0	0	0	0	0
IBPFAHIO_02026	tig00000001	2042372	2043109	-	738	0	0	0	0	0	0	0	0	0
IBPFAHIO_02027	tig00000001	2043106	2044095	-	990	0	0	0	0	0	0	0	0	0
IBPFAHIO_02028	tig00000001	2044353	2044895	+	543	20	7	0	16	0	38	0	64	12
IBPFAHIO_02029	tig00000001	2044912	2045997	+	1086	0	0	0	0	0	0	0	0	0
IBPFAHIO_02030	tig00000001	2046009	2046815	+	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_02031	tig00000001	2046816	2047643	+	828	0	0	0	0	0	0	0	0	0
IBPFAHIO_02032	tig00000001	2047640	2048713	+	1074	0	0	0	0	0	0	0	0	0
IBPFAHIO_02033	tig00000001	2049219	2051837	+	2619	66	24	35	120	17	274	118	96	181
IBPFAHIO_02034	tig00000001	2051980	2052402	+	423	0	0	0	0	0	0	0	0	0
IBPFAHIO_02035	tig00000001	2052414	2052908	+	495	0	0	0	0	0	0	0	0	0
IBPFAHIO_02036	tig00000001	2052929	2053738	+	810	83	45	0	135	69	248	19	97	3
IBPFAHIO_02037	tig00000001	2053735	2054556	+	822	0	0	0	0	0	0	0	0	0
IBPFAHIO_02038	tig00000001	2054607	2056706	+	2100	11	0	0	0	0	74	0	0	0
IBPFAHIO_02039	tig00000001	2056703	2057821	+	1119	0	4	0	0	0	45	0	0	80
IBPFAHIO_02040	tig00000001	2057860	2058738	+	879	0	0	0	0	0	0	0	0	0
IBPFAHIO_02041	tig00000001	2060105	2060917	-	813	0	9	0	0	0	74	0	29	65
IBPFAHIO_02042	tig00000001	2061080	2061187	+	108	0	0	0	0	0	0	0	0	0
IBPFAHIO_02043	tig00000001	2061245	2062312	+	1068	0	0	0	0	0	0	0	0	0
IBPFAHIO_02044	tig00000001	2062454	2062657	+	204	0	0	0	0	0	0	0	0	0
IBPFAHIO_02045	tig00000001	2062717	2063919	+	1203	0	0	0	0	0	0	0	41	0
IBPFAHIO_02046	tig00000001	2064568	2065698	+	1131	0	20	0	0	0	33	0	0	0
IBPFAHIO_02047	tig00000001	2065811	2066764	-	954	29	9	82	53	21	108	0	10	125
IBPFAHIO_02048	tig00000001	2067073	2067465	+	393	0	0	0	0	0	0	0	0	0
IBPFAHIO_02049	tig00000001	2067493	2068833	+	1341	0	0	0	22	0	1	0	0	0
IBPFAHIO_02050	tig00000001	2069559	2069804	+	246	0	0	0	0	0	0	0	0	0
IBPFAHIO_02051	tig00000001	2070026	2071636	+	1611	242	285	175	489	42	588	277	261	286
IBPFAHIO_02052	tig00000001	2071928	2072797	+	870	0	0	0	0	0	0	0	0	0
IBPFAHIO_02053	tig00000001	2072962	2074233	+	1272	0	0	0	0	0	0	0	0	0
IBPFAHIO_02054	tig00000001	2074230	2075525	+	1296	0	0	0	0	0	0	0	44	41
IBPFAHIO_02055	tig00000001	2075624	2075887	+	264	0	0	0	0	0	0	0	0	0
IBPFAHIO_02056	tig00000001	2076332	2076781	+	450	0	0	0	0	0	0	0	0	0
IBPFAHIO_02057	tig00000001	2076838	2078256	+	1419	147	0	6	35	115	155	0	72	42
IBPFAHIO_02058	tig00000001	2078256	2079116	+	861	0	0	0	0	0	0	0	0	1
IBPFAHIO_02059	tig00000001	2079326	2080063	+	738	0	0	0	0	0	0	0	0	0
IBPFAHIO_02060	tig00000001	2080210	2080575	+	366	0	0	0	0	0	0	0	0	0
IBPFAHIO_02061	tig00000001	2080723	2081931	-	1209	73	95	223	66	94	373	152	0	87
IBPFAHIO_02062	tig00000001	2081950	2082228	-	279	0	0	39	0	0	0	0	0	0
IBPFAHIO_02063	tig00000001	2082382	2083077	+	696	0	0	0	0	0	0	0	0	0
IBPFAHIO_02064	tig00000001	2083519	2084316	-	798	75	47	0	0	0	0	0	0	0
IBPFAHIO_02065	tig00000001	2084313	2085497	-	1185	0	0	0	0	0	0	0	0	0
IBPFAHIO_02066	tig00000001	2085522	2086769	-	1248	634	1322	651	529	0	157	76	125	54
IBPFAHIO_02067	tig00000001	2086984	2088729	+	1746	0	0	0	0	0	0	0	0	0
IBPFAHIO_02068	tig00000001	2088749	2089063	+	315	0	0	0	0	0	0	0	0	0
IBPFAHIO_02069	tig00000001	2089088	2089684	+	597	0	0	0	0	0	0	0	0	0
IBPFAHIO_02070	tig00000001	2089748	2090392	+	645	0	0	0	0	0	0	0	0	0
IBPFAHIO_02071	tig00000001	2090407	2090736	+	330	0	0	0	0	0	0	0	0	0
IBPFAHIO_02072	tig00000001	2090750	2091688	+	939	0	0	0	0	0	0	0	0	0
IBPFAHIO_02073	tig00000001	2091724	2092548	+	825	65	1	0	0	22	21	0	15	40
IBPFAHIO_02074	tig00000001	2092541	2092888	+	348	0	0	0	0	0	0	0	0	0
IBPFAHIO_02075	tig00000001	2092957	2093829	+	873	0	0	0	0	0	0	0	0	0
IBPFAHIO_02076	tig00000001	2093938	2095059	+	1122	0	0	0	0	0	0	0	0	0
IBPFAHIO_02077	tig00000001	2095113	2095715	-	603	0	0	0	0	0	0	0	0	0
IBPFAHIO_02078	tig00000001	2096030	2098219	-	2190	96	68	0	61	42	77	67	46	68
IBPFAHIO_02079	tig00000001	2098545	2099312	+	768	0	11	0	24	8	40	0	12	0
IBPFAHIO_02080	tig00000001	2099302	2101344	+	2043	0	0	0	0	0	3	0	0	0
IBPFAHIO_02081	tig00000001	2101784	2102857	+	1074	0	0	55	0	0	0	0	4	3
IBPFAHIO_02082	tig00000001	2103292	2104497	+	1206	0	22	0	73	0	0	0	0	59
IBPFAHIO_02083	tig00000001	2104542	2104775	+	234	0	0	0	0	0	0	0	0	0
IBPFAHIO_02084	tig00000001	2104778	2105698	+	921	0	0	0	0	0	0	0	0	0
IBPFAHIO_02085	tig00000001	2105778	2106044	+	267	0	0	0	0	0	0	0	0	0
IBPFAHIO_02086	tig00000001	2106185	2107267	+	1083	0	0	0	0	0	0	0	0	0
IBPFAHIO_02087	tig00000001	2107267	2108070	+	804	0	0	0	0	0	0	0	0	0
IBPFAHIO_02088	tig00000001	2108140	2108880	+	741	0	11	0	0	65	6	0	8	0
IBPFAHIO_02089	tig00000001	2108891	2109895	+	1005	0	13	10	0	0	41	0	0	0
IBPFAHIO_02090	tig00000001	2109940	2111784	-	1845	59	0	242	105	0	101	74	101	111
IBPFAHIO_02091	tig00000001	2112125	2112514	+	390	0	19	0	77	1	0	0	0	0
IBPFAHIO_02092	tig00000001	2112642	2113325	+	684	0	0	0	0	0	0	0	0	0
IBPFAHIO_02094	tig00000001	2113866	2114225	+	360	0	0	0	0	0	0	0	22	143
IBPFAHIO_02095	tig00000001	2114348	2115979	+	1632	0	0	0	0	0	0	0	0	0
IBPFAHIO_02096	tig00000001	2116041	2116682	-	642	0	0	0	0	0	0	0	0	0
IBPFAHIO_02097	tig00000001	2116964	2117272	+	309	0	0	26	2	0	0	0	0	0
IBPFAHIO_02098	tig00000001	2117299	2117643	+	345	0	0	0	0	0	0	0	0	0
IBPFAHIO_02099	tig00000001	2117656	2117949	+	294	0	0	0	0	0	0	0	0	0
IBPFAHIO_02100	tig00000001	2118356	2121190	+	2835	45	0	11	0	0	84	820	657	534
IBPFAHIO_02101	tig00000001	2121381	2121872	+	492	0	0	0	0	0	0	0	0	0
IBPFAHIO_02102	tig00000001	2121975	2122964	+	990	0	0	0	0	0	0	37	106	59
IBPFAHIO_02103	tig00000001	2122997	2123800	+	804	0	0	0	0	0	0	0	0	0
IBPFAHIO_02104	tig00000001	2123821	2124735	+	915	152	74	0	128	78	0	2690	1677	2138
IBPFAHIO_02105	tig00000001	2124818	2125192	+	375	0	0	0	0	0	0	0	0	0
IBPFAHIO_02106	tig00000001	2125331	2125576	+	246	0	0	0	0	0	1	0	1	12
IBPFAHIO_02107	tig00000001	2125748	2126812	+	1065	0	0	0	0	0	0	0	0	0
IBPFAHIO_02108	tig00000001	2127058	2127483	+	426	0	0	0	0	0	0	0	0	0
IBPFAHIO_02109	tig00000001	2127476	2127925	+	450	0	0	0	0	0	0	0	0	0
IBPFAHIO_02110	tig00000001	2128022	2128876	+	855	0	0	0	0	0	0	0	0	0
IBPFAHIO_02111	tig00000001	2128877	2130214	+	1338	0	0	0	0	0	0	0	0	0
IBPFAHIO_02112	tig00000001	2130219	2130443	+	225	0	0	0	0	0	0	0	0	0
IBPFAHIO_02113	tig00000001	2130445	2131335	+	891	0	0	37	32	0	0	0	5	0
IBPFAHIO_02114	tig00000001	2131344	2132162	+	819	0	0	0	0	0	0	0	0	0
IBPFAHIO_02115	tig00000001	2132269	2132718	+	450	0	0	0	0	0	0	0	0	0
IBPFAHIO_02116	tig00000001	2132736	2134418	+	1683	0	27	0	53	0	90	0	0	0
IBPFAHIO_02117	tig00000001	2134473	2134589	-	117	0	0	0	0	0	0	0	0	0
IBPFAHIO_02118	tig00000001	2134662	2135618	-	957	0	0	0	0	0	0	0	0	0
IBPFAHIO_02119	tig00000001	2135789	2136157	+	369	0	0	0	0	0	0	0	0	0
IBPFAHIO_02120	tig00000001	2136327	2136758	+	432	0	0	0	0	0	0	0	0	0
IBPFAHIO_02121	tig00000001	2136779	2137738	+	960	0	0	0	0	3	0	0	0	0
IBPFAHIO_02122	tig00000001	2137743	2138144	+	402	0	0	0	0	0	0	0	0	0
IBPFAHIO_02123	tig00000001	2138145	2140337	+	2193	0	0	0	0	0	0	0	0	0
IBPFAHIO_02124	tig00000001	2140363	2141325	+	963	0	0	0	0	0	3	0	0	0
IBPFAHIO_02125	tig00000001	2141339	2142700	+	1362	0	0	0	44	0	0	0	0	0
IBPFAHIO_02126	tig00000001	2142726	2143814	+	1089	0	0	0	0	0	0	0	0	0
IBPFAHIO_02127	tig00000001	2143829	2145049	+	1221	0	0	0	0	0	0	0	0	0
IBPFAHIO_02128	tig00000001	2145205	2146530	+	1326	0	0	0	0	0	0	0	0	0
IBPFAHIO_02129	tig00000001	2146553	2147794	+	1242	0	5	0	0	0	0	0	0	0
IBPFAHIO_02130	tig00000001	2147811	2148488	+	678	153	102	0	241	396	383	0	42	0
IBPFAHIO_02131	tig00000001	2148502	2149101	+	600	0	0	0	7	24	26	0	0	2
IBPFAHIO_02132	tig00000001	2149452	2150234	+	783	0	0	0	0	0	0	0	0	0
IBPFAHIO_02133	tig00000001	2150255	2150962	+	708	0	0	0	0	0	0	0	0	0
IBPFAHIO_02134	tig00000001	2151224	2154022	+	2799	0	0	0	0	0	0	0	0	0
IBPFAHIO_02135	tig00000001	2154071	2155597	-	1527	0	0	0	0	0	0	0	0	0
IBPFAHIO_02136	tig00000001	2155612	2156259	-	648	0	0	0	0	0	0	0	0	0
IBPFAHIO_02137	tig00000001	2156443	2156784	-	342	0	0	0	0	0	0	0	0	0
IBPFAHIO_02138	tig00000001	2156949	2157677	+	729	0	38	0	0	0	0	0	0	0
IBPFAHIO_02139	tig00000001	2157693	2158706	+	1014	0	0	0	0	0	0	0	0	0
IBPFAHIO_02140	tig00000001	2158706	2159983	+	1278	0	0	0	0	0	0	0	1	0
IBPFAHIO_02141	tig00000001	2160046	2162748	+	2703	0	37	186	60	0	89	20	51	34
IBPFAHIO_02142	tig00000001	2162900	2163217	+	318	0	0	0	0	0	0	0	0	0
IBPFAHIO_02143	tig00000001	2163247	2163567	+	321	0	0	0	0	0	0	0	0	0
IBPFAHIO_02144	tig00000001	2163675	2165135	+	1461	0	0	0	0	0	0	0	0	0
IBPFAHIO_02145	tig00000001	2165203	2165424	+	222	0	0	0	0	0	0	0	0	0
IBPFAHIO_02146	tig00000001	2165455	2165637	+	183	0	0	0	0	0	0	0	0	0
IBPFAHIO_02147	tig00000001	2165637	2166050	+	414	0	0	0	0	0	0	0	0	0
IBPFAHIO_02148	tig00000001	2166173	2167354	+	1182	0	27	0	0	0	0	0	0	0
IBPFAHIO_02149	tig00000001	2167425	2167589	-	165	0	0	0	0	0	0	0	0	0
IBPFAHIO_02151	tig00000001	2167885	2169024	-	1140	67	20	0	326	0	147	0	29	0
IBPFAHIO_02152	tig00000001	2169196	2169330	+	135	0	0	0	0	0	0	0	0	0
IBPFAHIO_02153	tig00000001	2169323	2169958	-	636	0	0	0	0	0	0	0	0	0
IBPFAHIO_02154	tig00000001	2170071	2170706	-	636	269	0	0	197	0	468	85	111	134
IBPFAHIO_02155	tig00000001	2170740	2171201	-	462	0	0	0	0	0	0	0	0	0
IBPFAHIO_02156	tig00000001	2171331	2171762	-	432	0	0	0	0	0	0	0	0	0
IBPFAHIO_02157	tig00000001	2171780	2172100	-	321	0	0	0	0	0	0	0	0	0
IBPFAHIO_02158	tig00000001	2172399	2173175	+	777	0	0	0	0	0	0	0	0	0
IBPFAHIO_02159	tig00000001	2173190	2173393	+	204	0	0	0	0	0	0	0	0	0
IBPFAHIO_02160	tig00000001	2173409	2173747	+	339	0	0	0	0	0	0	0	0	0
IBPFAHIO_02161	tig00000001	2173734	2173913	+	180	0	0	0	0	0	0	0	0	0
IBPFAHIO_02162	tig00000001	2173956	2174459	-	504	0	0	0	0	0	0	0	0	0
IBPFAHIO_02163	tig00000001	2174513	2175211	+	699	0	0	0	0	0	0	0	0	0
IBPFAHIO_02164	tig00000001	2175389	2175730	+	342	0	0	0	0	0	0	0	0	0
IBPFAHIO_02165	tig00000001	2175723	2176394	+	672	0	44	140	51	0	37	12	34	20
IBPFAHIO_02166	tig00000001	2176400	2177086	+	687	0	0	0	0	0	0	0	0	0
IBPFAHIO_02167	tig00000001	2177089	2177838	+	750	0	0	0	0	0	0	0	11	0
IBPFAHIO_02168	tig00000001	2177850	2178119	+	270	135	267	0	139	206	180	155	445	71
IBPFAHIO_02169	tig00000001	2178124	2178288	+	165	0	0	0	0	0	0	0	0	0
IBPFAHIO_02170	tig00000001	2178281	2178583	+	303	0	0	0	0	0	0	0	0	0
IBPFAHIO_02171	tig00000001	2178580	2178741	+	162	0	0	0	0	0	0	0	0	0
IBPFAHIO_02172	tig00000001	2178744	2179043	+	300	0	0	0	0	0	0	162	0	0
